year,month,date,author,subject,repo,insertions,deletions
2016,8,2,Mike Bostock,1.0.2,d3-axis,1,1
2016,8,2,Mike Bostock,Use leading zero.,d3-axis,7,7
2016,8,2,Mike Bostock,Fix crisp edges when bandwidth is odd.,d3-axis,3,2
2016,7,29,Mike Bostock,1.0.1,d3-axis,1,1
2016,7,29,Mike Bostock,Update postpublish.,d3-axis,2,2
2016,7,1,Mike Bostock,Update README. Fix #15.,d3-axis,1,1
2016,6,29,Mike Bostock,Update README.,d3-axis,4,2
2016,6,29,Mike Bostock,Update README.,d3-axis,1,1
2016,6,29,Mike Bostock,Update README.,d3-axis,2,2
2016,6,29,Mike Bostock,Update README.,d3-axis,2,1
2016,6,29,Mike Bostock,Update README. Fixes d3/d3#2872.,d3-axis,28,3
2016,6,24,Mike Bostock,1.0.0,d3-axis,1,1
2016,6,24,Mike Bostock,Prepare for major release.,d3-axis,5,5
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-axis,1,0
2016,6,10,Mike Bostock,0.4.1,d3-axis,1,1
2016,6,10,Mike Bostock,Update README.,d3-axis,1,1
2016,6,10,Mike Bostock,Update README.,d3-axis,0,20
2016,6,10,Mike Bostock,Document the axis structure.,d3-axis,54,2
2016,6,7,Mike Bostock,0.4.0,d3-axis,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-axis,10,31
2016,6,3,Mike Bostock,Fix #13 - update README.,d3-axis,2,2
2016,5,31,Mike Bostock,Update README.,d3-axis,1,1
2016,5,31,Mike Bostock,Update README.,d3-axis,2,0
2016,5,31,Mike Bostock,One fewer closure.,d3-axis,5,2
2016,5,31,Mike Bostock,Assume fixed orientation.,d3-axis,11,8
2016,5,31,Mike Bostock,Add missing semicolon.,d3-axis,1,1
2016,5,25,Mike Bostock,0.3.2,d3-axis,1,1
2016,5,25,Mike Bostock,Rendering improvements!,d3-axis,51,38
2016,5,18,Mike Bostock,Update README.,d3-axis,1,1
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-axis,3,2
2016,4,29,Mike Bostock,0.3.1,d3-axis,1,1
2016,4,29,Mike Bostock,Fix #6 - upgrade to d3-scale 0.7.,d3-axis,11,3
2016,3,15,Mike Bostock,Use glob.,d3-axis,1,1
2016,3,14,Mike Bostock,Drop faucet.,d3-axis,1,2
2016,3,14,Mike Bostock,Windows build compatibility.,d3-axis,5,4
2016,3,6,Mike Bostock,Fix postpublish.,d3-axis,1,1
2016,3,4,Mike Bostock,Create zipball on postpublish.,d3-axis,2,2
2016,3,1,Mike Bostock,Simpler version export.,d3-axis,5,1
2016,2,24,Mike Bostock,Update README.,d3-axis,2,2
2016,2,24,Mike Bostock,Update README.,d3-axis,2,2
2016,2,24,Mike Bostock,Update README.,d3-axis,7,2
2016,2,22,Mike Bostock,Bump version.,d3-axis,5,6
2016,2,22,Mike Bostock,Document transition support.,d3-axis,2,2
2016,2,22,Mike Bostock, Update dependencies.,d3-axis,5,5
2016,2,21,Mike Bostock,Tweak order.,d3-axis,1,1
2016,2,21,Mike Bostock,Transition opacity.,d3-axis,4,5
2016,2,21,Mike Bostock,Fix #1 - transitions.,d3-axis,78,67
2016,2,21,Mike Bostock,Use npm version.,d3-axis,1,1
2016,2,18,Mike Bostock,Update d3-color.,d3-axis,1,1
2016,2,2,Mike Bostock,Update dependencies.,d3-axis,4,4
2016,1,29,Mike Bostock,Generate anonymous AMD.,d3-axis,5,4
2016,1,20,Mike Bostock,Adopt ESLint.,d3-axis,18,6
2016,1,14,Mike Bostock,Update d3-selection dependency.,d3-axis,73,72
2016,1,12,Mike Bostock,Update API reference.,d3-axis,1,1
2016,1,12,Mike Bostock,No default scale.,d3-axis,32,34
2016,1,8,Mike Bostock,Checkpoint API reference.,d3-axis,1,1
2016,1,8,Mike Bostock,Checkpoint API reference.,d3-axis,4,4
2016,1,8,Mike Bostock,Checkpoint API reference.,d3-axis,4,4
2016,1,8,Mike Bostock,Checkpoint API reference.,d3-axis,4,4
2016,1,8,Mike Bostock,Checkpoint API reference.,d3-axis,42,14
2016,1,8,Mike Bostock,Remove axis.orient.,d3-axis,53,85
2016,1,8,Mike Bostock,Fix tick entering.,d3-axis,2,2
2016,1,8,Mike Bostock,Update API reference.,d3-axis,1,1
2016,1,8,Mike Bostock,"Use the empty array, not null.",d3-axis,12,4
2016,1,8,Mike Bostock,Add axis.tickArguments.,d3-axis,32,8
2016,1,8,Mike Bostock,"Use __axis__, not __chart__.",d3-axis,2,2
2016,1,8,Mike Bostock,Delete.,d3-axis,0,0
2016,1,8,Mike Bostock,Initial commit.,d3-axis,406,0
2020,8,26,Philippe Rivière,v2.1.0,d3-brush,1,1
2020,8,26,Philippe Rivière,v2.0.1,d3-brush,1,1
2020,8,25,woutervh-,Update src/brush.js,d3-brush,1,1
2020,8,25,woutervh-,Update src/brush.js,d3-brush,1,1
2020,8,25,woutervh-,Update src/event.js,d3-brush,1,1
2020,8,25,Philippe Rivière,missing sourceEvent in brush start,d3-brush,1,1
2020,8,24,Wouter van Heeswijk,Updated README to include mode value,d3-brush,1,0
2020,8,23,Philippe Rivière,v2.0.0,d3-brush,1,1
2020,8,23,Philippe Rivière,d3 dependencies,d3-brush,36,49
2020,8,21,Wouter van Heeswijk,Send mode.name to BrushEvent instead of mode object,d3-brush,3,3
2020,8,18,Wouter van Heeswijk,Remove mode where it doesn't exist,d3-brush,2,2
2020,8,18,Wouter van Heeswijk,Pass along mode to BrushEvent,d3-brush,16,15
2020,8,13,Philippe Rivière,v1.1.6,d3-brush,1,1
2020,7,24,Philippe Rivière,v2.0.0-rc.1,d3-brush,9,6
2020,7,24,Philippe Rivière,remove brushEvent.on for now,d3-brush,4,32
2020,7,24,Philippe Rivière,test transition vs selection,d3-brush,1,1
2020,7,2,Philippe Rivière,Each event in the gesture refreshes the sourceEvent field of the emitter's BrushEvent,d3-brush,15,16
2020,7,2,Philippe Rivière,prepare for https://github.com/d3/d3-selection/pull/248,d3-brush,1,1
2020,7,2,Philippe Rivière,"interrupt must be called before the new Emitter is created, otherwise the new gesture gets overridden this showed in the brush transition notebook https://observablehq.com/d/a5be418e6d408119 where interrupting the ""brush.move"" after a first gesture would not emit the proper sourceEvent in the subsequent brushend",d3-brush,4,4
2020,5,22,Philippe Rivière,get datum and sourceEvent,d3-brush,2,1
2020,5,20,Philippe Rivière,use the select(this).datum() API to retrieve the current datum ref.  https://github.com/d3/d3-brush/issues/56,d3-brush,1,1
2020,5,20,Philippe Rivière,bind listeners with *event*.on(),d3-brush,25,3
2020,5,19,Philippe Rivière,multitouch,d3-brush,44,19
2020,5,19,Philippe Rivière,calling noevent for keyup,d3-brush,2,2
2020,5,15,Philippe Rivière,move to d3-selection@2,d3-brush,110,74
2020,5,15,Philippe Rivière,deliberate ES6 syntax,d3-brush,1,5
2020,5,12,Mike Bostock,Only orphan mouse gestures.,d3-brush,4,2
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-brush,8,8
2019,11,20,Mike Bostock,1.1.5,d3-brush,1,1
2019,11,20,Mike Bostock,Expose brush.touchable.,d3-brush,4,0
2019,11,16,Mike Bostock,1.1.4,d3-brush,1,1
2019,11,16,Mike Bostock,Fix bogus argument to d3.dispatch.,d3-brush,1,1
2019,8,20,Mike Bostock,1.1.3,d3-brush,1,1
2019,8,20,Mike Bostock,Prepare for release.,d3-brush,1,4
2019,8,20,Mike Bostock,Fix #59 multitouch filter.,d3-brush,13,8
2019,8,20,Mike Bostock,Fix #58 handle order.,d3-brush,1,1
2019,8,9,Mike Bostock,Standardize dependencies. d3/d3#3337,d3-brush,3,3
2019,8,9,Mike Bostock,Use explicit files when publishing. d3/d3#3335,d3-brush,0,4
2019,8,7,Mike Bostock,1.1.2,d3-brush,1,1
2019,8,7,Mike Bostock,Fix #57 - ignore if ctrlKey.,d3-brush,2,2
2019,8,5,Mike Bostock,1.1.1,d3-brush,1,1
2019,8,5,Mike Bostock,Fix #54 - better multitouch.,d3-brush,7,3
2019,8,2,Mike Bostock,Fix click consumption on overlay.,d3-brush,1,0
2019,8,5,Mike Bostock,Fix #55 - touchable if maxTouchPoints.,d3-brush,2,2
2019,8,2,Mike Bostock,1.1.0,d3-brush,1,1
2019,8,2,Mike Bostock,Remove tag.,d3-brush,0,3
2019,8,2,Mike Bostock,Fix #18 - handle orphaned gestures.,d3-brush,3,3
2019,8,2,Mike Bostock,Update README.,d3-brush,4,0
2019,8,2,Mike Bostock,Fix #20 - add brush.keyModifiers(boolean).,d3-brush,10,4
2019,8,2,Mike Bostock,Fix #46 - Consider viewBox in default extent.,d3-brush,10,2
2019,8,2,Mike Bostock,Fix #47 - emit brush event on parallel start.,d3-brush,1,0
2019,8,2,Mike Bostock,Fix #48 - brush.clear.,d3-brush,8,0
2019,8,2,Mike Bostock,Fix SPACE immediately after handle click.,d3-brush,2,2
2019,8,2,Mike Bostock,1.1.0-rc.3,d3-brush,1,1
2019,8,2,Mike Bostock,Fix logic inversion.,d3-brush,1,1
2019,8,2,Mike Bostock,1.1.0-rc.2,d3-brush,1,1
2019,8,2,Mike Bostock,Fix typo.,d3-brush,1,1
2019,8,2,Mike Bostock,Fix #23 - don’t treat empty selection as null.,d3-brush,6,6
2019,8,2,Mike Bostock,Fix #32 - more intuitive handle order.,d3-brush,2,2
2019,8,2,Mike Bostock,Fix #35 - coerce selection and extent.,d3-brush,13,5
2019,8,2,Mike Bostock,Explicit imports.,d3-brush,5,7
2019,8,2,Mike Bostock,1.1.0-rc.1,d3-brush,540,370
2019,8,2,Mike Bostock,Add brush.touchable; static touch listeners.,d3-brush,44,16
2018,8,24,Mike Bostock,1.0.6,d3-brush,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-brush,16,16
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-brush,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-brush,9,8
2018,8,24,Mike Bostock,1.0.5,d3-brush,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-brush,1051,25
2017,10,17,Mike Bostock,Add click-to-recenter example.,d3-brush,4,0
2017,7,6,alexmacy,Fixing a typo in how the arguments were listed for brush.on(),d3-brush,1,1
2017,3,10,Mike Bostock,1.0.4,d3-brush,1,1
2017,3,10,Mike Bostock,"Update Rollup, UglifyJS.",d3-brush,3,3
2016,9,19,Mike Bostock,1.0.3,d3-brush,1,1
2016,9,19,Mike Bostock,Update dependencies.,d3-brush,3,8
2016,9,19,Mike Bostock,Fix #15.,d3-brush,2,2
2016,9,2,Mike Bostock,Update README. Related #10.,d3-brush,1,1
2016,8,18,Mike Bostock,Update README.,d3-brush,1,1
2016,8,18,Mike Bostock,Update README. Fix #13.,d3-brush,2,0
2016,8,6,Mike Bostock,Update README.,d3-brush,1,1
2016,8,6,Devinsuit,Add links to source code v.2,d3-brush,1,1
2016,8,6,Devinsuit,Add links to source code,d3-brush,9,9
2016,8,2,Mike Bostock,1.0.2,d3-brush,1,1
2016,8,2,Mike Bostock,Add module entry. Related rollup/rollup-plugin-node-resolve#48.,d3-brush,3,2
2016,6,25,Mike Bostock,1.0.1,d3-brush,1,1
2016,6,25,Mike Bostock,Fix for brush added to root SVG element.,d3-brush,2,2
2016,6,24,Mike Bostock,1.0.0,d3-brush,1,1
2016,6,24,Mike Bostock,Prepare for major release.,d3-brush,10,10
2016,6,19,Mike Bostock,0.2.3,d3-brush,1,1
2016,6,19,Mike Bostock,Update dependencies.,d3-brush,11,11
2016,6,14,Mike Bostock,Tag as d3-module. Related d3/d3#2827.,d3-brush,1,0
2016,6,10,Mike Bostock,0.2.2,d3-brush,1,1
2016,6,10,Mike Bostock,Fix typo.,d3-brush,1,1
2016,6,10,Mike Bostock,0.2.1,d3-brush,1,1
2016,6,10,Mike Bostock,Fix brush.move during a brush gesture.,d3-brush,3,4
2016,6,10,Mike Bostock,Update README.,d3-brush,0,0
2016,6,10,Mike Bostock,Update README.,d3-brush,1,1
2016,6,10,Mike Bostock,Update README.,d3-brush,4,0
2016,6,7,Mike Bostock,0.2.0,d3-brush,1,1
2016,6,7,Mike Bostock,Export to d3.,d3-brush,22,24
2016,6,3,Mike Bostock,Update mona-lisa.jpg.,d3-brush,0,0
2016,6,3,Mike Bostock,0.1.6,d3-brush,1,1
2016,6,3,Mike Bostock,Tweak default selection appearance.,d3-brush,3,3
2016,6,3,Mike Bostock,0.1.5,d3-brush,1,1
2016,6,3,Mike Bostock,Add default white stroke to selection.,d3-brush,5,2
2016,6,3,Mike Bostock,Only allow SHIFT if both x & y are free.,d3-brush,2,2
2016,6,3,Mike Bostock,Fix #1 - SHIFT to lock x- or y-movement.,d3-brush,26,3
2016,6,2,Mike Bostock,0.1.4,d3-brush,1,1
2016,6,2,Mike Bostock,"Fix brush.move, again.",d3-brush,2,2
2016,6,2,Mike Bostock,0.1.3,d3-brush,1,1
2016,6,2,Mike Bostock,Fix crash in brush.move.,d3-brush,2,2
2016,6,2,Mike Bostock,0.1.2,d3-brush,1,1
2016,6,2,Mike Bostock,Add missing import.,d3-brush,1,1
2016,6,2,Mike Bostock,0.1.1,d3-brush,1,1
2016,6,2,Mike Bostock,Add link to example.,d3-brush,3,1
2016,6,2,Mike Bostock,Update README.,d3-brush,1,3
2016,6,2,Mike Bostock,Update README.,d3-brush,1,1
2016,6,2,Mike Bostock,Update README.,d3-brush,1,1
2016,6,2,Mike Bostock,Update README.,d3-brush,1,1
2016,6,2,Mike Bostock,Update README.,d3-brush,2,2
2016,6,2,Mike Bostock,Update README.,d3-brush,4,4
2016,6,2,Mike Bostock,Update README.,d3-brush,12,13
2016,6,2,Mike Bostock,Update README.,d3-brush,1,1
2016,6,2,Mike Bostock,Update README.,d3-brush,4,4
2016,6,2,Mike Bostock,"Add d3.brushSelection, and documentation.",d3-brush,118,1
2016,6,2,Mike Bostock,Add description.,d3-brush,1,1
2016,6,2,Mike Bostock,Rename background to overlay.,d3-brush,18,18
2016,6,2,Mike Bostock,Fix #7 - Add brush.handleSize.,d3-brush,26,21
2016,6,2,Mike Bostock,Fix #6 - ignore right-click by default.,d3-brush,11,0
2016,6,2,Mike Bostock,Fix #3 - touch input.,d3-brush,32,14
2016,6,2,Mike Bostock,Simplify the default extent.,d3-brush,1,3
2016,6,1,Mike Bostock,Remove dead code.,d3-brush,0,6
2016,6,1,Mike Bostock,Consume handled events.,d3-brush,19,5
2016,6,1,Mike Bostock,Shorter.,d3-brush,2,8
2016,6,1,Mike Bostock,Treat empty selection as null.,d3-brush,9,3
2016,6,1,Mike Bostock,0.1.0,d3-brush,1,1
2016,6,1,Mike Bostock,Prepare for minor release.,d3-brush,3,3
2016,6,1,Mike Bostock,Avoid immediate end and restart on interrupt.,d3-brush,50,18
2016,6,1,Mike Bostock,Don’t interrupt subtransitions.,d3-brush,0,3
2016,6,1,Mike Bostock,Fix #4 - brush transitions.,d3-brush,43,20
2016,6,1,Mike Bostock,Shorten,d3-brush,8,4
2016,6,1,Mike Bostock,Rename.,d3-brush,6,6
2016,6,1,Mike Bostock,Fix #5 - one-dimensional brushing!,d3-brush,60,20
2016,6,1,Mike Bostock,Fix noop detection.,d3-brush,3,3
2016,6,1,Mike Bostock,Rename selected to selection.,d3-brush,31,31
2016,6,1,Mike Bostock,Fix noop drag.,d3-brush,9,4
2016,6,1,Mike Bostock,Empty brush.,d3-brush,11,6
2016,6,1,Mike Bostock,Always start new brush if meta.,d3-brush,1,1
2016,6,1,Mike Bostock,Fix a bug.,d3-brush,2,2
2016,6,1,Mike Bostock,Update cursor during brush.,d3-brush,37,7
2016,6,1,Mike Bostock,Handle simultaneous alt and space.,d3-brush,19,6
2016,6,1,Mike Bostock,Restore alt to center.,d3-brush,12,4
2016,6,1,Mike Bostock,Consistent order.,d3-brush,4,4
2016,6,1,Mike Bostock,Better handling of clamp and space.,d3-brush,35,43
2016,6,1,Mike Bostock,Handle ALT on mousedown.,d3-brush,1,1
2016,6,1,Mike Bostock,One fewer closure.,d3-brush,6,6
2016,5,31,Mike Bostock,Much more concise.,d3-brush,12,57
2016,5,31,Mike Bostock,Cleaner.,d3-brush,89,110
2016,5,31,Mike Bostock,Fix #2 - ALT to center.,d3-brush,99,58
2016,5,31,Mike Bostock,Shorter.,d3-brush,38,36
2016,5,31,Mike Bostock,Better clamping.,d3-brush,18,13
2016,5,31,Mike Bostock,"Clamp to extent, sort of.",d3-brush,72,51
2016,5,31,Mike Bostock,Better background brushing.,d3-brush,8,13
2016,5,31,Mike Bostock,Better hold-space.,d3-brush,36,14
2016,5,31,Mike Bostock,Cleaner but still wrong.,d3-brush,91,31
2016,5,31,Mike Bostock,"Hold space to drag, sort of.",d3-brush,44,18
2016,5,31,Mike Bostock,Cleaner.,d3-brush,76,82
2016,5,31,Mike Bostock,Checkpoint key events.,d3-brush,67,59
2016,5,31,Mike Bostock,Set cursor while brushing.,d3-brush,106,9
2016,5,31,Mike Bostock,Cleaner internal state.,d3-brush,46,47
2016,5,31,Mike Bostock,Size the background appropriately.,d3-brush,10,4
2016,5,31,Mike Bostock,Cleaner redraw.,d3-brush,40,34
2016,5,26,Mike Bostock,Add brush.move.,d3-brush,53,23
2016,5,26,Mike Bostock,Prefer attributes to styles.,d3-brush,6,6
2016,5,26,Mike Bostock,Make the rect invisible.,d3-brush,2,2
2016,5,26,Mike Bostock,Render an empty brush.,d3-brush,86,416
2016,5,26,Mike Bostock,Copy from d3/d3.,d3-brush,429,0
2016,5,18,Mike Bostock,Update README.,d3-brush,1,1
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-brush,3,2
2016,5,2,Mike Bostock,Prepare for patch release.,d3-brush,1,1
2016,5,2,Mike Bostock,Initial commit.,d3-brush,131,0
2020,8,24,Philippe Rivière,yarn.lock,d3-chord,3,3
2020,8,24,Philippe Rivière,links,d3-chord,21,21
2020,8,23,Mike Bostock,Update README.,d3-chord,8,0
2020,8,24,Philippe Rivière,v2.0.0,d3-chord,2,5
2020,7,27,Philippe Rivière,v2.0.0-rc.10,d3-chord,2,2
2020,7,10,Philippe Rivière,"""d3-path"": ""1 - 2""",d3-chord,6,6
2019,12,3,Mike Bostock,2.0.0-rc.9,d3-chord,5,5
2019,12,3,Mike Bostock,Treat the larger as the source.,d3-chord,9,3
2019,12,3,Mike Bostock,2.0.0-rc.8,d3-chord,1,1
2019,11,25,Mike Bostock,Add d3.chordTranspose.,d3-chord,21,13
2019,11,25,Mike Bostock,2.0.0-rc.7,d3-chord,74,52
2019,11,25,Mike Bostock,Simplify.,d3-chord,6,7
2019,11,25,Mike Bostock,Remove subindex nonsense.,d3-chord,49,99
2019,11,24,Mike Bostock,Fix for bidirectional links.,d3-chord,7,7
2019,9,27,Christophe Coevoet,Mark the package as having no side effects,d3-chord,1,0
2019,11,24,Mike Bostock,2.0.0-rc.6,d3-chord,1,1
2019,11,24,Mike Bostock,"Fix chordDirected.sortSubgroups, again.",d3-chord,1,1
2019,11,24,Mike Bostock,2.0.0-rc.5,d3-chord,1,1
2019,11,24,Mike Bostock,Fix chordDirected.sortSubgroups.,d3-chord,1,1
2019,11,24,Mike Bostock,2.0.0-rc.4,d3-chord,1,1
2019,11,24,Mike Bostock,Fix chord.sortGroups.,d3-chord,3,9
2019,11,24,Mike Bostock,2.0.0-rc.3,d3-chord,1,1
2019,11,24,Mike Bostock,Add d3.chordDirected.,d3-chord,48,6
2019,11,24,Mike Bostock,2.0.0-rc.2,d3-chord,1,1
2019,11,24,Mike Bostock,Add ribbon.padAngle.,d3-chord,34,5
2019,11,24,Mike Bostock,Fix geometry.,d3-chord,4,3
2019,11,24,Mike Bostock,Add d3.ribbonArrow.,d3-chord,46,7
2019,11,24,Mike Bostock,Remove d3-array dependency.,d3-chord,13,19
2019,11,24,Mike Bostock,"Add ribbon.{source,target}Radius.",d3-chord,49,18
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-chord,8,8
2019,8,9,Mike Bostock,Standardize dependencies. d3/d3#3337,d3-chord,522,365
2019,8,9,Mike Bostock,Use explicit files when publishing. d3/d3#3335,d3-chord,4,4
2019,8,9,Mike Bostock,Use exact paths in imports. d3/d3#3265,d3-chord,6,6
2019,3,5,Mike Bostock,Update README.md,d3-chord,1,1
2019,3,5,Mike Bostock,Update README.md,d3-chord,1,3
2018,8,24,Mike Bostock,1.0.6,d3-chord,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-chord,4,4
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-chord,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-chord,10,9
2018,8,24,Mike Bostock,Update .npmignore.,d3-chord,1,0
2018,8,24,Mike Bostock,1.0.5,d3-chord,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-chord,1014,26
2017,3,10,Mike Bostock,1.0.4,d3-chord,1,1
2017,3,10,Mike Bostock,"Update Rollup, UglifyJS.",d3-chord,3,3
2016,11,22,Mike Bostock,1.0.3,d3-chord,1,1
2016,11,22,Mike Bostock,Update dependencies.,d3-chord,3,7
2016,8,7,Devinsuit,Add links to source code,d3-chord,14,14
2016,8,2,Mike Bostock,1.0.2,d3-chord,1,1
2016,8,2,Mike Bostock,Add module entry. Related rollup/rollup-plugin-node-resolve#48.,d3-chord,1,0
2016,7,29,Mike Bostock,1.0.1,d3-chord,1,1
2016,7,29,Mike Bostock,"Update postpublish, Rollup.",d3-chord,2,2
2016,6,27,Mike Bostock,Add d3-module keyword.,d3-chord,1,0
2016,6,24,Mike Bostock,1.0.0,d3-chord,1,1
2016,6,24,Mike Bostock,Prepare for major release.,d3-chord,4,4
2016,6,22,Mike Bostock,Update README.,d3-chord,38,11
2016,6,22,Mike Bostock,Update README.,d3-chord,2,2
2016,6,22,Mike Bostock,Update README.,d3-chord,1,1
2016,6,22,Mike Bostock,Update README.,d3-chord,2,2
2016,6,22,Mike Bostock,Update README.,d3-chord,1,1
2016,6,22,Mike Bostock,Update README.,d3-chord,17,12
2016,6,22,Mike Bostock,Update README.,d3-chord,1,3
2016,6,22,Mike Bostock,Update README.,d3-chord,1,1
2016,6,22,Mike Bostock,Update README.,d3-chord,1,1
2016,6,22,Mike Bostock,Update README.,d3-chord,2,2
2016,6,22,Mike Bostock,Update README.,d3-chord,34,2
2016,6,22,Mike Bostock,Add chord.png.,d3-chord,0,0
2016,6,22,Mike Bostock,More basic tests.,d3-chord,108,15
2016,6,22,Mike Bostock,Basic test for d3.chord.,d3-chord,79,0
2016,6,21,Mike Bostock,0.0.2,d3-chord,1,1
2016,6,21,Mike Bostock,Update README.,d3-chord,4,4
2016,6,21,Mike Bostock,Update README.,d3-chord,78,0
2016,6,21,Mike Bostock,Cleaner.,d3-chord,12,10
2016,6,21,Mike Bostock,Add d3.chord.,d3-chord,130,3
2016,6,20,Mike Bostock,Add ribbon.context.,d3-chord,43,42
2016,6,7,Mike Bostock,Export to d3.,d3-chord,9,10
2016,5,18,Mike Bostock,Update README.,d3-chord,1,1
2016,5,14,Mike Bostock,Add ESLint. Related d3/d3-scale#59.,d3-chord,3,2
2016,5,2,Mike Bostock,0.0.1,d3-chord,1,1
2016,5,2,Mike Bostock,Prepare for patch release.,d3-chord,1,1
2016,5,2,Mike Bostock,Update.,d3-chord,104,65
2016,1,29,Mike Bostock,Update Rollup.,d3-chord,1,1
2016,1,29,Mike Bostock,Generate anonymous AMD.,d3-chord,3,2
2015,12,4,Mike Bostock,Wording.,d3-chord,2,2
2015,12,4,Mike Bostock,Initial commit.,d3-chord,191,0
2020,8,19,Philippe Rivière,v2.0.0,d3-color,1,4
2020,7,24,Philippe Rivière,v2.0.0-rc.1,d3-color,4,1
2020,6,30,Philippe Rivière,document extensions,d3-color,6,0
2020,6,2,Philippe Rivière,link to https://d3js.org/d3-color.v2.min.js,d3-color,2,2
2020,6,2,Philippe Rivière,"normalize ""degrees"" and ""radians"" for deg2rad conversions",d3-color,8,8
2020,6,2,Philippe Rivière,deliberate ES6 syntax,d3-color,1,1
2020,4,20,Mike Bostock,1.4.1,d3-color,1,1
2020,4,20,Mike Bostock,Fix hexadecimal transparent colors.,d3-color,9,2
2020,3,9,Mike Bostock,Add link to d3-hsluv.,d3-color,1,0
2019,11,2,dependabot[bot],Bump eslint-utils from 1.4.0 to 1.4.3,d3-color,8,8
2019,9,25,Mike Bostock,1.4.0,d3-color,1,1
2019,9,25,Mike Bostock,Add sideEffects: false. Related d3/d3#3131.,d3-color,1,0
2019,9,25,Mike Bostock,Consolidate code.,d3-color,12,13
2019,9,19,Tim Slatcher,fix test name,d3-color,2,2
2019,9,19,Tim Slatcher,clean up,d3-color,0,1
